GO:0048523	negative regulation of cellular process
GO:0048525	negative regulation of viral reproduction
GO:0048532	anatomical structure arrangement
GO:0048535	lymph node development
GO:0048536	spleen development
GO:0048537	mucosal-associated lymphoid tissue development
GO:0048538	thymus development
GO:0048539	bone marrow development
GO:0048541	Peyer's patch development
GO:0048545	response to steroid hormone stimulus
GO:0048546	digestive tract morphogenesis
GO:0048549	positive regulation of pinocytosis
GO:0048550	negative regulation of pinocytosis
GO:0048553	negative regulation of metalloenzyme activity
GO:0048554	positive regulation of metalloenzyme activity
GO:0048557	embryonic digestive tract morphogenesis
GO:0048560	establishment of anatomical structure orientation
GO:0048561	establishment of organ orientation
GO:0048562	embryonic organ morphogenesis
GO:0048563	post-embryonic organ morphogenesis
GO:0048565	digestive tract development
GO:0048566	embryonic digestive tract development
GO:0048568	embryonic organ development
GO:0048570	notochord morphogenesis
GO:0048588	developmental cell growth
GO:0048589	developmental growth
GO:0048592	eye morphogenesis
GO:0048593	camera-type eye morphogenesis
GO:0048596	embryonic camera-type eye morphogenesis
GO:0048597	post-embryonic camera-type eye morphogenesis
GO:0048598	embryonic morphogenesis
GO:0048599	oocyte development
GO:0048602	fibroblast growth factor 1 binding
GO:0048603	fibroblast growth factor 2 binding
GO:0048604	fibroblast growth factor 3 binding
GO:0048608	reproductive structure development
GO:0048609	multicellular organismal reproductive process
GO:0048613	embryonic ectodermal digestive tract morphogenesis
GO:0048617	embryonic foregut morphogenesis
GO:0048619	embryonic hindgut morphogenesis
GO:0048621	post-embryonic digestive tract morphogenesis
GO:0048625	myoblast cell fate commitment
GO:0048627	myoblast development
GO:0048630	skeletal muscle tissue growth
GO:0048632	negative regulation of skeletal muscle tissue growth
GO:0048633	positive regulation of skeletal muscle tissue growth
GO:0048635	negative regulation of muscle organ development
GO:0048638	regulation of developmental growth
GO:0048639	positive regulation of developmental growth
GO:0048640	negative regulation of developmental growth
GO:0048641	regulation of skeletal muscle tissue development
GO:0048642	negative regulation of skeletal muscle tissue development
GO:0048643	positive regulation of skeletal muscle tissue development
GO:0048644	muscle organ morphogenesis
GO:0048645	organ formation
GO:0048646	anatomical structure formation involved in morphogenesis
GO:0048659	smooth muscle cell proliferation
GO:0048660	regulation of smooth muscle cell proliferation
GO:0048661	positive regulation of smooth muscle cell proliferation
GO:0048662	negative regulation of smooth muscle cell proliferation
GO:0048663	neuron fate commitment
GO:0048664	neuron fate determination
GO:0048665	neuron fate specification
GO:0048666	neuron development
GO:0048667	cell morphogenesis involved in neuron differentiation
GO:0048668	collateral sprouting
GO:0048669	collateral sprouting in absence of injury
GO:0048671	negative regulation of collateral sprouting
GO:0048672	positive regulation of collateral sprouting
GO:0048675	axon extension
GO:0048676	axon extension involved in development
GO:0048677	axon extension involved in regeneration
GO:0048678	response to axon injury
GO:0048679	regulation of axon regeneration
GO:0048680	positive regulation of axon regeneration
GO:0048681	negative regulation of axon regeneration
GO:0048683	regulation of collateral sprouting of intact axon in response to injury
GO:0048685	negative regulation of collateral sprouting of intact axon in response to injury
GO:0048691	positive regulation of axon extension involved in regeneration
GO:0048692	negative regulation of axon extension involved in regeneration
GO:0048697	positive regulation of collateral sprouting in absence of injury
GO:0048699	generation of neurons
GO:0048701	embryonic cranial skeleton morphogenesis
GO:0048702	embryonic neurocranium morphogenesis
GO:0048703	embryonic viscerocranium morphogenesis
GO:0048704	embryonic skeletal system morphogenesis
GO:0048705	skeletal system morphogenesis
GO:0048706	embryonic skeletal system development
GO:0048708	astrocyte differentiation
GO:0048709	oligodendrocyte differentiation
GO:0048710	regulation of astrocyte differentiation
GO:0048711	positive regulation of astrocyte differentiation
GO:0048712	negative regulation of astrocyte differentiation
GO:0048713	regulation of oligodendrocyte differentiation
GO:0048714	positive regulation of oligodendrocyte differentiation
GO:0048715	negative regulation of oligodendrocyte differentiation
GO:0048729	tissue morphogenesis
GO:0048730	epidermis morphogenesis
GO:0048732	gland development
GO:0048733	sebaceous gland development
GO:0048738	cardiac muscle tissue development
GO:0048739	cardiac muscle fiber development
GO:0048741	skeletal muscle fiber development
GO:0048742	regulation of skeletal muscle fiber development
GO:0048743	positive regulation of skeletal muscle fiber development
GO:0048745	smooth muscle tissue development
GO:0048747	muscle fiber development
GO:0048752	semicircular canal morphogenesis
GO:0048753	pigment granule organization
GO:0048754	branching morphogenesis of a tube
GO:0048755	branching morphogenesis of a nerve
GO:0048762	mesenchymal cell differentiation
GO:0048769	sarcomerogenesis
GO:0048771	tissue remodeling
GO:0048773	erythrophore differentiation
GO:0048786	presynaptic active zone
GO:0048790	maintenance of presynaptic active zone structure
GO:0048791	calcium ion-dependent exocytosis of neurotransmitter
GO:0048793	pronephros development
GO:0048806	genitalia development
GO:0048807	female genitalia morphogenesis
GO:0048808	male genitalia morphogenesis
GO:0048812	neuron projection morphogenesis
GO:0048813	dendrite morphogenesis
GO:0048814	regulation of dendrite morphogenesis
GO:0048820	hair follicle maturation
GO:0048821	erythrocyte development
GO:0048822	enucleate erythrocyte development
GO:0048839	inner ear development
GO:0048840	otolith development
GO:0048841	regulation of axon extension involved in axon guidance
GO:0048842	positive regulation of axon extension involved in axon guidance
GO:0048843	negative regulation of axon extension involved in axon guidance
GO:0048844	artery morphogenesis
GO:0048845	venous blood vessel morphogenesis
GO:0048846	axon extension involved in axon guidance
GO:0048850	hypophysis morphogenesis
GO:0048852	diencephalon morphogenesis
GO:0048853	forebrain morphogenesis
GO:0048854	brain morphogenesis
GO:0048855	adenohypophysis morphogenesis
GO:0048856	anatomical structure development
GO:0048857	neural nucleus development
GO:0048858	cell projection morphogenesis
GO:0048859	formation of anatomical boundary
GO:0048861	leukemia inhibitory factor signaling pathway
GO:0048863	stem cell differentiation
GO:0048864	stem cell development
GO:0048866	stem cell fate specification
GO:0048870	cell motility
GO:0048871	multicellular organismal homeostasis
GO:0048872	homeostasis of number of cells
GO:0048873	homeostasis of number of cells within a tissue
GO:0048878	chemical homeostasis
GO:0048880	sensory system development
GO:0048934	peripheral nervous system neuron differentiation
GO:0048935	peripheral nervous system neuron development
GO:0048936	peripheral nervous system neuron axonogenesis
GO:0048937	lateral line nerve glial cell development
GO:0050031	L-pipecolate oxidase activity
GO:0050038	L-xylulose reductase (NADP+) activity
GO:0050046	lathosterol oxidase activity
GO:0050051	leukotriene-B4 20-monooxygenase activity
GO:0050062	long-chain-fatty-acyl-CoA reductase activity
GO:0050080	malonyl-CoA decarboxylase activity
GO:0050104	L-gulonate 3-dehydrogenase activity
GO:0050113	inositol oxygenase activity
GO:0050115	myosin-light-chain-phosphatase activity
GO:0050121	N-acylglucosamine 2-epimerase activity
GO:0050124	N-acylneuraminate-9-phosphatase activity
GO:0050144	nucleoside deoxyribosyltransferase activity
GO:0050145	nucleoside phosphate kinase activity
GO:0050152	omega-amidase activity
GO:0050178	phenylpyruvate tautomerase activity
GO:0050201	fucokinase activity
GO:0050211	procollagen galactosyltransferase activity
GO:0050220	prostaglandin-E synthase activity
GO:0050221	prostaglandin-E2 9-reductase activity
GO:0050251	retinol isomerase activity
GO:0050253	retinyl-palmitate esterase activity
GO:0050254	rhodopsin kinase activity
GO:0050262	ribosylnicotinamide kinase activity
GO:0050265	RNA uridylyltransferase activity
GO:0050277	sedoheptulokinase activity
GO:0050290	sphingomyelin phosphodiesterase D activity
GO:0050291	sphingosine N-acyltransferase activity
GO:0050294	steroid sulfotransferase activity
GO:0050321	tau-protein kinase activity
GO:0050327	testosterone 17-beta-dehydrogenase (NAD+) activity
GO:0050333	thiamin-triphosphatase activity
GO:0050347	trans-octaprenyltranstransferase activity
GO:0050353	trimethyllysine dioxygenase activity
GO:0050379	UDP-glucuronate 5'-epimerase activity
GO:0050427	3'-phosphoadenosine 5'-phosphosulfate metabolic process
GO:0050428	3'-phosphoadenosine 5'-phosphosulfate biosynthetic process
GO:0050429	calcium-dependent phospholipase C activity
GO:0050431	transforming growth factor beta binding
GO:0050432	catecholamine secretion
GO:0050434	positive regulation of viral transcription
GO:0050435	beta-amyloid metabolic process
GO:0050462	N-acetylneuraminate synthase activity
GO:0050473	arachidonate 15-lipoxygenase activity
GO:0050479	glyceryl-ether monooxygenase activity
GO:0050480	imidazolonepropionase activity
GO:0050482	arachidonic acid secretion
GO:0050501	hyaluronan synthase activity
GO:0050508	glucuronosyl-N-acetylglucosaminyl-proteoglycan 4-alpha-N-acetylglucosaminyltransferase activity
GO:0050509	N-acetylglucosaminyl-proteoglycan 4-beta-glucuronosyltransferase activity
GO:0050510	N-acetylgalactosaminyl-proteoglycan 3-beta-glucuronosyltransferase activity
GO:0050512	lactosylceramide 4-alpha-galactosyltransferase activity
GO:0050528	acyloxyacyl hydrolase activity
GO:0050543	icosatetraenoic acid binding
GO:0050544	arachidonic acid binding
GO:0050560	aspartate-tRNA(Asn) ligase activity
GO:0050561	glutamate-tRNA(Gln) ligase activity
GO:0050567	glutaminyl-tRNA synthase (glutamine-hydrolyzing) activity
GO:0050571	1,5-anhydro-D-fructose reductase activity
GO:0050577	GDP-L-fucose synthase activity
GO:0050591	quinine 3-monooxygenase activity
GO:0050613	delta14-sterol reductase activity
GO:0050614	delta24-sterol reductase activity
GO:0050649	testosterone 6-beta-hydroxylase activity
GO:0050650	chondroitin sulfate proteoglycan biosynthetic process
GO:0050651	dermatan sulfate proteoglycan biosynthetic process
GO:0050652	dermatan sulfate proteoglycan biosynthetic process, polysaccharide chain biosynthetic process
GO:0050653	chondroitin sulfate proteoglycan biosynthetic process, polysaccharide chain biosynthetic process
GO:0050655	dermatan sulfate proteoglycan metabolic process
GO:0050656	3'-phosphoadenosine 5'-phosphosulfate binding
GO:0050658	RNA transport
GO:0050659	N-acetylgalactosamine 4-sulfate 6-O-sulfotransferase activity
GO:0050660	flavin adenine dinucleotide binding
GO:0050661	NADP binding
GO:0050662	coenzyme binding
GO:0050663	cytokine secretion
GO:0050665	hydrogen peroxide biosynthetic process
GO:0050666	regulation of homocysteine metabolic process
GO:0050667	homocysteine metabolic process
GO:0050668	positive regulation of homocysteine metabolic process
GO:0050671	positive regulation of lymphocyte proliferation
GO:0050672	negative regulation of lymphocyte proliferation
GO:0050673	epithelial cell proliferation
GO:0050674	urothelial cell proliferation
GO:0050677	positive regulation of urothelial cell proliferation
GO:0050678	regulation of epithelial cell proliferation
GO:0050679	positive regulation of epithelial cell proliferation
GO:0050680	negative regulation of epithelial cell proliferation
GO:0050681	androgen receptor binding
GO:0050682	AF-2 domain binding
GO:0050683	AF-1 domain binding
GO:0050684	regulation of mRNA processing
GO:0050687	negative regulation of defense response to virus
GO:0050688	regulation of defense response to virus
GO:0050689	negative regulation of defense response to virus by host
GO:0050690	regulation of defense response to virus by virus
GO:0050691	regulation of defense response to virus by host
GO:0050692	DBD domain binding
GO:0050693	LBD domain binding
GO:0050694	galactose 3-O-sulfotransferase activity
GO:0050698	proteoglycan sulfotransferase activity
GO:0050699	WW domain binding
GO:0050700	CARD domain binding
GO:0050701	interleukin-1 secretion
GO:0050702	interleukin-1 beta secretion
GO:0050703	interleukin-1 alpha secretion
GO:0050706	regulation of interleukin-1 beta secretion
GO:0050707	regulation of cytokine secretion
GO:0050708	regulation of protein secretion
GO:0050709	negative regulation of protein secretion
GO:0050710	negative regulation of cytokine secretion
GO:0050711	negative regulation of interleukin-1 secretion
GO:0050713	negative regulation of interleukin-1 beta secretion
GO:0050714	positive regulation of protein secretion
GO:0050715	positive regulation of cytokine secretion
GO:0050717	positive regulation of interleukin-1 alpha secretion
GO:0050718	positive regulation of interleukin-1 beta secretion
GO:0050720	interleukin-1 beta biosynthetic process
GO:0050727	regulation of inflammatory response
GO:0050728	negative regulation of inflammatory response
GO:0050729	positive regulation of inflammatory response
GO:0050730	regulation of peptidyl-tyrosine phosphorylation
GO:0050731	positive regulation of peptidyl-tyrosine phosphorylation
GO:0050732	negative regulation of peptidyl-tyrosine phosphorylation
GO:0050733	RS domain binding
GO:0050746	regulation of lipoprotein metabolic process
GO:0050747	positive regulation of lipoprotein metabolic process
GO:0050748	negative regulation of lipoprotein metabolic process
GO:0050750	low-density lipoprotein particle receptor binding
GO:0050756	fractalkine metabolic process
GO:0050760	negative regulation of thymidylate synthase biosynthetic process
GO:0050764	regulation of phagocytosis
GO:0050765	negative regulation of phagocytosis
GO:0050766	positive regulation of phagocytosis
GO:0050767	regulation of neurogenesis
GO:0050768	negative regulation of neurogenesis
GO:0050769	positive regulation of neurogenesis
GO:0050770	regulation of axonogenesis
GO:0050771	negative regulation of axonogenesis
GO:0050772	positive regulation of axonogenesis
GO:0050773	regulation of dendrite development
GO:0050774	negative regulation of dendrite morphogenesis
GO:0050775	positive regulation of dendrite morphogenesis
GO:0050776	regulation of immune response
GO:0050777	negative regulation of immune response
GO:0050778	positive regulation of immune response
GO:0050779	RNA destabilization
GO:0050780	dopamine receptor binding
GO:0050783	cocaine metabolic process
GO:0050785	advanced glycation end-product receptor activity
GO:0050786	RAGE receptor binding
GO:0050790	regulation of catalytic activity
GO:0050793	regulation of developmental process
GO:0050794	regulation of cellular process
GO:0050795	regulation of behavior
GO:0050796	regulation of insulin secretion
GO:0050798	activated T cell proliferation
GO:0050801	ion homeostasis
GO:0050803	regulation of synapse structure and activity
GO:0050804	regulation of synaptic transmission
GO:0050805	negative regulation of synaptic transmission
GO:0050806	positive regulation of synaptic transmission
GO:0050807	regulation of synapse organization
GO:0050808	synapse organization
GO:0050810	regulation of steroid biosynthetic process
GO:0050811	GABA receptor binding
GO:0050812	regulation of acyl-CoA biosynthetic process
GO:0050815	phosphoserine binding
GO:0050816	phosphothreonine binding
GO:0050819	negative regulation of coagulation
GO:0050820	positive regulation of coagulation
GO:0050821	protein stabilization
GO:0050823	peptide antigen stabilization
GO:0050827	toxin receptor binding
GO:0050829	defense response to Gram-negative bacterium
GO:0050830	defense response to Gram-positive bacterium
GO:0050832	defense response to fungus
GO:0050839	cell adhesion molecule binding
GO:0050840	extracellular matrix binding
GO:0050847	progesterone receptor signaling pathway
GO:0050848	regulation of calcium-mediated signaling
GO:0050849	negative regulation of calcium-mediated signaling
GO:0050850	positive regulation of calcium-mediated signaling
GO:0050851	antigen receptor-mediated signaling pathway
GO:0050852	T cell receptor signaling pathway
GO:0050853	B cell receptor signaling pathway
GO:0050855	regulation of B cell receptor signaling pathway
GO:0050856	regulation of T cell receptor signaling pathway
GO:0050857	positive regulation of antigen receptor-mediated signaling pathway
GO:0050860	negative regulation of T cell receptor signaling pathway
GO:0050861	positive regulation of B cell receptor signaling pathway
GO:0050862	positive regulation of T cell receptor signaling pathway
GO:0050863	regulation of T cell activation
GO:0050865	regulation of cell activation
GO:0050867	positive regulation of cell activation
GO:0050868	negative regulation of T cell activation
GO:0050869	negative regulation of B cell activation
GO:0050870	positive regulation of T cell activation
GO:0050871	positive regulation of B cell activation
GO:0050872	white fat cell differentiation
GO:0050873	brown fat cell differentiation
GO:0050877	neurological system process
GO:0050878	regulation of body fluid levels
GO:0050880	regulation of blood vessel size
GO:0050881	musculoskeletal movement
GO:0050882	voluntary musculoskeletal movement
GO:0050883	musculoskeletal movement, spinal reflex action
GO:0050884	neuromuscular process controlling posture
GO:0050885	neuromuscular process controlling balance
GO:0050890	cognition
GO:0050891	multicellular organismal water homeostasis
GO:0050892	intestinal absorption
GO:0050893	sensory processing
GO:0050896	response to stimulus
GO:0050897	cobalt ion binding
GO:0050900	leukocyte migration
GO:0050901	leukocyte tethering or rolling
GO:0050902	leukocyte adhesive activation
GO:0050904	diapedesis
GO:0050905	neuromuscular process
GO:0050906	detection of stimulus involved in sensory perception
GO:0050907	detection of chemical stimulus involved in sensory perception
GO:0050908	detection of light stimulus involved in visual perception
GO:0050909	sensory perception of taste
GO:0050910	detection of mechanical stimulus involved in sensory perception of sound
GO:0050911	detection of chemical stimulus involved in sensory perception of smell
GO:0050912	detection of chemical stimulus involved in sensory perception of taste
GO:0050913	sensory perception of bitter taste
GO:0050916	sensory perception of sweet taste
GO:0050917	sensory perception of umami taste
GO:0050918	positive chemotaxis
GO:0050919	negative chemotaxis
GO:0050920	regulation of chemotaxis
GO:0050921	positive regulation of chemotaxis
GO:0050922	negative regulation of chemotaxis
GO:0050923	regulation of negative chemotaxis
GO:0050925	negative regulation of negative chemotaxis
GO:0050927	positive regulation of positive chemotaxis
GO:0050928	negative regulation of positive chemotaxis
GO:0050929	induction of negative chemotaxis
GO:0050930	induction of positive chemotaxis
GO:0050935	iridophore differentiation
GO:0050953	sensory perception of light stimulus
GO:0050954	sensory perception of mechanical stimulus
GO:0050955	thermoception
GO:0050957	equilibrioception
GO:0050961	detection of temperature stimulus involved in sensory perception
GO:0050965	detection of temperature stimulus involved in sensory perception of pain
GO:0050966	detection of mechanical stimulus involved in sensory perception of pain
GO:0050968	detection of chemical stimulus involved in sensory perception of pain
GO:0050973	detection of mechanical stimulus involved in equilibrioception
GO:0050974	detection of mechanical stimulus involved in sensory perception
GO:0050975	sensory perception of touch
GO:0050982	detection of mechanical stimulus
GO:0050983	deoxyhypusine biosynthetic process from spermidine, using deoxyhypusine synthase
GO:0050994	regulation of lipid catabolic process
GO:0050995	negative regulation of lipid catabolic process
GO:0050996	positive regulation of lipid catabolic process
GO:0050998	nitric-oxide synthase binding
GO:0050999	regulation of nitric-oxide synthase activity
GO:0051000	positive regulation of nitric-oxide synthase activity
GO:0051001	negative regulation of nitric-oxide synthase activity
GO:0051005	negative regulation of lipoprotein lipase activity
GO:0051006	positive regulation of lipoprotein lipase activity
GO:0051010	microtubule plus-end binding
GO:0051011	microtubule minus-end binding
GO:0051013	microtubule severing
GO:0051014	actin filament severing
GO:0051015	actin filament binding
GO:0051016	barbed-end actin filament capping
GO:0051017	actin filament bundle assembly
GO:0051018	protein kinase A binding
GO:0051019	mitogen-activated protein kinase binding
GO:0051020	GTPase binding
GO:0051023	regulation of immunoglobulin secretion
GO:0051024	positive regulation of immunoglobulin secretion
GO:0051025	negative regulation of immunoglobulin secretion
GO:0051026	chiasma assembly
GO:0051028	mRNA transport
GO:0051029	rRNA transport
GO:0051033	RNA transmembrane transporter activity
GO:0051036	regulation of endosome size
GO:0051041	positive regulation of calcium-independent cell-cell adhesion
GO:0051044	positive regulation of membrane protein ectodomain proteolysis
GO:0051045	negative regulation of membrane protein ectodomain proteolysis
GO:0051047	positive regulation of secretion
GO:0051048	negative regulation of secretion
GO:0051050	positive regulation of transport
GO:0051051	negative regulation of transport
GO:0051053	negative regulation of DNA metabolic process
GO:0051054	positive regulation of DNA metabolic process
GO:0051056	regulation of small GTPase mediated signal transduction
GO:0051057	positive regulation of small GTPase mediated signal transduction
GO:0051058	negative regulation of small GTPase mediated signal transduction
GO:0051059	NF-kappaB binding
GO:0051066	dihydrobiopterin metabolic process
GO:0051068	dihydrolipoamide metabolic process
GO:0051081	nuclear envelope disassembly
GO:0051082	unfolded protein binding
GO:0051083	'de novo' cotranslational protein folding
GO:0051084	'de novo' posttranslational protein folding
GO:0051085	chaperone mediated protein folding requiring cofactor
GO:0051087	chaperone binding
GO:0051088	PMA-inducible membrane protein ectodomain proteolysis
GO:0051089	constitutive protein ectodomain proteolysis
GO:0051090	regulation of sequence-specific DNA binding transcription factor activity
GO:0051091	positive regulation of sequence-specific DNA binding transcription factor activity
GO:0051092	positive regulation of NF-kappaB transcription factor activity
GO:0051096	positive regulation of helicase activity
GO:0051097	negative regulation of helicase activity
GO:0051098	regulation of binding
GO:0051099	positive regulation of binding
GO:0051100	negative regulation of binding
GO:0051101	regulation of DNA binding
GO:0051102	DNA ligation involved in DNA recombination
GO:0051103	DNA ligation involved in DNA repair
GO:0051106	positive regulation of DNA ligation
GO:0051117	ATPase binding
GO:0051123	RNA polymerase II transcriptional preinitiation complex assembly
GO:0051124	synaptic growth at neuromuscular junction
GO:0051125	regulation of actin nucleation
GO:0051126	negative regulation of actin nucleation
GO:0051127	positive regulation of actin nucleation
GO:0051128	regulation of cellular component organization
GO:0051131	chaperone-mediated protein complex assembly
GO:0051135	positive regulation of NK T cell activation
GO:0051138	positive regulation of NK T cell differentiation
GO:0051139	metal ion:hydrogen antiporter activity
GO:0051142	positive regulation of NK T cell proliferation
GO:0051145	smooth muscle cell differentiation
GO:0051146	striated muscle cell differentiation
GO:0051147	regulation of muscle cell differentiation
GO:0051148	negative regulation of muscle cell differentiation
GO:0051149	positive regulation of muscle cell differentiation
GO:0051150	regulation of smooth muscle cell differentiation
GO:0051151	negative regulation of smooth muscle cell differentiation
GO:0051152	positive regulation of smooth muscle cell differentiation
GO:0051153	regulation of striated muscle cell differentiation
GO:0051154	negative regulation of striated muscle cell differentiation
GO:0051155	positive regulation of striated muscle cell differentiation
GO:0051156	glucose 6-phosphate metabolic process
GO:0051160	L-xylitol catabolic process
GO:0051164	L-xylitol metabolic process
GO:0051168	nuclear export
GO:0051170	nuclear import
GO:0051171	regulation of nitrogen compound metabolic process
GO:0051177	meiotic sister chromatid cohesion
GO:0051180	vitamin transport
GO:0051181	cofactor transport
GO:0051183	vitamin transporter activity
GO:0051186	cofactor metabolic process
GO:0051204	protein insertion into mitochondrial membrane
GO:0051205	protein insertion into membrane
GO:0051208	sequestering of calcium ion
GO:0051209	release of sequestered calcium ion into cytosol
GO:0051216	cartilage development
GO:0051219	phosphoprotein binding
GO:0051220	cytoplasmic sequestering of protein
GO:0051222	positive regulation of protein transport
GO:0051223	regulation of protein transport
GO:0051224	negative regulation of protein transport
GO:0051225	spindle assembly
GO:0051233	spindle midzone
GO:0051234	establishment of localization
GO:0051246	regulation of protein metabolic process
GO:0051247	positive regulation of protein metabolic process
GO:0051248	negative regulation of protein metabolic process
GO:0051249	regulation of lymphocyte activation
GO:0051250	negative regulation of lymphocyte activation
GO:0051251	positive regulation of lymphocyte activation
GO:0051252	regulation of RNA metabolic process
GO:0051256	spindle midzone assembly involved in mitosis
GO:0051257	spindle midzone assembly involved in meiosis
GO:0051258	protein polymerization
GO:0051259	protein oligomerization
GO:0051260	protein homooligomerization
GO:0051262	protein tetramerization
GO:0051264	mono-olein transacylation activity
GO:0051265	diolein transacylation activity
GO:0051267	CP2 mannose-ethanolamine phosphotransferase activity
GO:0051270	regulation of cellular component movement
GO:0051271	negative regulation of cellular component movement
GO:0051272	positive regulation of cellular component movement
GO:0051276	chromosome organization
GO:0051279	regulation of release of sequestered calcium ion into cytosol
GO:0051280	negative regulation of release of sequestered calcium ion into cytosol
GO:0051281	positive regulation of release of sequestered calcium ion into cytosol
GO:0051282	regulation of sequestering of calcium ion
GO:0051286	cell tip
GO:0051287	NAD binding
GO:0051289	protein homotetramerization
GO:0051290	protein heterotetramerization
GO:0051291	protein heterooligomerization
GO:0051292	nuclear pore complex assembly
GO:0051295	establishment of meiotic spindle localization
GO:0051297	centrosome organization
GO:0051298	centrosome duplication
GO:0051299	centrosome separation
GO:0051301	cell division
GO:0051302	regulation of cell division
GO:0051303	establishment of chromosome localization
GO:0051310	metaphase plate congression
GO:0051315	attachment of spindle microtubules to kinetochore involved in mitotic sister chromatid segregation
GO:0051318	G1 phase
GO:0051320	S phase
GO:0051321	meiotic cell cycle
GO:0051322	anaphase
GO:0051325	interphase
GO:0051329	interphase of mitotic cell cycle
GO:0051341	regulation of oxidoreductase activity
GO:0051343	positive regulation of cyclic-nucleotide phosphodiesterase activity
GO:0051344	negative regulation of cyclic-nucleotide phosphodiesterase activity
GO:0051345	positive regulation of hydrolase activity
GO:0051346	negative regulation of hydrolase activity
GO:0051347	positive regulation of transferase activity
GO:0051348	negative regulation of transferase activity
GO:0051349	positive regulation of lyase activity
GO:0051350	negative regulation of lyase activity
GO:0051351	positive regulation of ligase activity
GO:0051353	positive regulation of oxidoreductase activity
GO:0051354	negative regulation of oxidoreductase activity
GO:0051355	proprioception involved in equilibrioception
GO:0051365	cellular response to potassium ion starvation
GO:0051370	ZASP binding
GO:0051371	muscle alpha-actinin binding
GO:0051372	nonmuscle alpha-actinin binding
GO:0051373	FATZ binding
GO:0051374	FATZ 1 binding
GO:0051378	serotonin binding
GO:0051379	epinephrine binding
GO:0051380	norepinephrine binding
GO:0051381	histamine binding
GO:0051382	kinetochore assembly
GO:0051383	kinetochore organization
GO:0051384	response to glucocorticoid stimulus
GO:0051385	response to mineralocorticoid stimulus
GO:0051386	regulation of nerve growth factor receptor signaling pathway
GO:0051387	negative regulation of nerve growth factor receptor signaling pathway
GO:0051388	positive regulation of nerve growth factor receptor signaling pathway
GO:0051393	alpha-actinin binding
GO:0051400	BH domain binding
GO:0051402	neuron apoptosis
GO:0051403	stress-activated MAPK cascade
GO:0051406	beta-actinin binding
GO:0051409	response to nitrosative stress
GO:0051412	response to corticosterone stimulus
GO:0051414	response to cortisol stimulus
GO:0051419	nebulin binding
GO:0051424	corticotropin-releasing hormone binding
GO:0051425	PTB domain binding
GO:0051428	peptide hormone receptor binding
GO:0051430	corticotropin-releasing hormone receptor 1 binding
GO:0051431	corticotropin-releasing hormone receptor 2 binding
GO:0051434	BH3 domain binding
GO:0051435	BH4 domain binding
GO:0051436	negative regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle
GO:0051437	positive regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle
GO:0051438	regulation of ubiquitin-protein ligase activity
GO:0051439	regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle
GO:0051443	positive regulation of ubiquitin-protein ligase activity
GO:0051444	negative regulation of ubiquitin-protein ligase activity
GO:0051447	negative regulation of meiotic cell cycle
GO:0051450	myoblast proliferation
GO:0051451	myoblast migration
GO:0051452	intracellular pH reduction
GO:0051453	regulation of intracellular pH
GO:0051454	intracellular pH elevation
GO:0051457	maintenance of protein location in nucleus
GO:0051458	corticotropin secretion
GO:0051461	positive regulation of corticotropin secretion
GO:0051463	negative regulation of cortisol secretion
GO:0051464	positive regulation of cortisol secretion
GO:0051466	positive regulation of corticotropin-releasing hormone secretion
GO:0051480	cytosolic calcium ion homeostasis
GO:0051481	reduction of cytosolic calcium ion concentration
GO:0051482	elevation of cytosolic calcium ion concentration involved in G-protein signaling coupled to IP3 second messenger
GO:0051488	activation of anaphase-promoting complex activity
GO:0051489	regulation of filopodium assembly
GO:0051491	positive regulation of filopodium assembly
GO:0051492	regulation of stress fiber assembly
GO:0051493	regulation of cytoskeleton organization
GO:0051494	negative regulation of cytoskeleton organization
GO:0051495	positive regulation of cytoskeleton organization
GO:0051496	positive regulation of stress fiber assembly
GO:0051497	negative regulation of stress fiber assembly
GO:0051525	NFAT protein binding
GO:0051531	NFAT protein import into nucleus
GO:0051533	positive regulation of NFAT protein import into nucleus
GO:0051534	negative regulation of NFAT protein import into nucleus
GO:0051535	syntaxin-5 binding
GO:0051536	iron-sulfur cluster binding
GO:0051537	2 iron, 2 sulfur cluster binding
GO:0051538	3 iron, 4 sulfur cluster binding
GO:0051539	4 iron, 4 sulfur cluster binding
GO:0051541	elastin metabolic process
GO:0051542	elastin biosynthetic process
GO:0051545	negative regulation of elastin biosynthetic process
GO:0051546	keratinocyte migration
GO:0051549	positive regulation of keratinocyte migration
GO:0051552	flavone metabolic process
GO:0051561	elevation of mitochondrial calcium ion concentration
GO:0051563	smooth endoplasmic reticulum calcium ion homeostasis
GO:0051567	histone H3-K9 methylation
GO:0051568	histone H3-K4 methylation
GO:0051569	regulation of histone H3-K4 methylation
GO:0051571	positive regulation of histone H3-K4 methylation
GO:0051572	negative regulation of histone H3-K4 methylation
GO:0051573	negative regulation of histone H3-K9 methylation
GO:0051574	positive regulation of histone H3-K9 methylation
GO:0051575	5'-deoxyribose-5-phosphate lyase activity
GO:0051577	MyoD binding
GO:0051580	regulation of neurotransmitter uptake
GO:0051583	dopamine uptake
GO:0051584	regulation of dopamine uptake
GO:0051585	negative regulation of dopamine uptake
GO:0051586	positive regulation of dopamine uptake
GO:0051589	negative regulation of neurotransmitter transport
